	ra1m_Cov.2	rb1m_Cov.2	rc1m._Cov.2	rd1m_Cov.2	re1m._Cov.2	rf1m_Cov.2	rg1m._Cov.2	sa1m_Cov.1	sb1m_Cov.1	sc1m_Cov.1	sd1m_Cov.1	se1m_Cov.1	sf1m_Cov.1	sg1m_Cov.1
hsa-miR-12122-3p:Novel	0	0	1.58904196659834	10.2105413629031	0	0	1.54326465291206	1.42753748356547	0	0	1.55166019882974	0	0	0
hsa-miR-12122-5p:Novel	1.44599149467803	3.03190166936506	1.58904196659834	0	1.63719175772182	1.42243666245151	0	1.42753748356547	0	0	0	0	0	1.51185521264999
hsa-miR-12123-3p:Novel	0	0	0	0	0	1.42243666245151	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-12123-5p:Novel	0	0	0	0	1.63719175772182	1.42243666245151	0	0	0	1.53798358048729	0	1.85256200061876	0	0
hsa-miR-12124-3p:Novel	0	0	0	0	0	0	0	0	0	1.53798358048729	0	1.85256200061876	0	3.02371042529999
hsa-miR-12124-5p:Novel	0	0	3.17808393319668	0	1.63719175772182	0	1.54326465291206	0	0	1.53798358048729	1.55166019882974	1.85256200061876	0	0
hsa-miR-12125-3p:Novel	0	1.51595083468253	0	1.70175689381718	3.27438351544363	0	0	0	0	0	1.55166019882974	3.70512400123751	1.50711584747385	0
hsa-miR-12125-5p:Novel	2.89198298935606	0	1.58904196659834	0	0	0	0	0	0	0	0	0	3.0142316949477	0
hsa-miR-12126-3p:Novel	0	0	1.58904196659834	0	3.27438351544363	0	1.54326465291206	0	2.41701773849318	1.53798358048729	0	0	9.04269508484309	0
hsa-miR-12126-5p:Novel	1.44599149467803	0	3.17808393319668	0	0	0	0	0	0	0	1.55166019882974	0	0	0
hsa-miR-12127-3p:Novel	0	1.51595083468253	0	62.9650050712355	3.27438351544363	8.53461997470908	1.54326465291206	0	0	0	1.55166019882974	1.85256200061876	4.52134754242154	1.51185521264999
hsa-miR-12127-5p:Novel	1.44599149467803	0	0	6.80702757526871	0	0	3.08652930582413	2.85507496713095	0	0	0	0	1.50711584747385	0
hsa-miR-12128-3p:Novel	10.1219404627462	7.57975417341265	30.1917973653684	3.40351378763435	45.8413692162108	7.11218331225756	16.9759111820327	11.4202998685238	16.9191241694523	3.07596716097459	20.1715825847866	12.9679340043313	85.9056033060093	66.5216293565998
hsa-miR-12128-5p:Novel	1.44599149467803	0	0	0	0	1.42243666245151	1.54326465291206	0	0	0	0	0	0	1.51185521264999
hsa-miR-12129-3p:Novel	0	0	0	0	0	1.42243666245151	0	4.28261245069642	0	0	0	0	1.50711584747385	0
hsa-miR-12129-5p:Novel	0	0	1.58904196659834	0	0	0	0	1.42753748356547	0	0	0	3.70512400123751	0	1.51185521264999
hsa-miR-12130-3p:Novel	36.1497873669507	21.2233116855554	68.3288045637285	1.70175689381718	91.6827384324216	51.2077198482545	46.2979395873619	9.99276238495832	7.25105321547955	10.7658850634111	20.1715825847866	24.0833060080438	31.6494327969508	27.2133938276999
hsa-miR-12130-5p:Novel	46.2717278296969	33.3509183630157	73.0959304635235	10.2105413629031	114.603423040527	62.5872131478666	61.7305861164825	21.4130622534821	9.66807095397273	15.3798358048729	32.5848641754245	35.1986780117564	43.7063595767416	48.3793668047998
hsa-miR-12131-3p:Novel	27.4738383988825	16.6754591815078	49.2603009645485	0	37.6554104276017	49.7852831858029	47.841204240274	9.99276238495832	7.25105321547955	1.53798358048729	17.0682621871271	14.82049600495	6.02846338989539	22.6778281897499
hsa-miR-12131-5p:Novel	0	0	0	0	1.63719175772182	0	0	0	0	0	0	0	0	0
hsa-miR-12132-3p:Novel	0	0	0	0	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-12132-5p:Novel	0	0	0	0	1.63719175772182	1.42243666245151	0	2.85507496713095	0	0	0	0	0	0
hsa-miR-12133-3p:Novel	0	1.51595083468253	0	0	0	0	0	0	0	1.53798358048729	3.10332039765948	0	0	1.51185521264999
hsa-miR-12133-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-12135-3p:Novel	0	0	0	0	1.63719175772182	0	1.54326465291206	0	0	1.53798358048729	1.55166019882974	0	0	0
hsa-miR-12135-5p:Novel	1363.56997948138	1093.0005518061	777.041521666587	34.0351378763435	1206.61032544098	1241.78720632017	799.411090208449	779.435466026749	742.024445717407	207.627783365785	948.06438148497	364.954714121895	1382.02523213352	387.034934438399
hsa-miR-12136-3p:Novel	92.5434556593938	65.1858858913488	66.7397625971302	52.7544637083325	31.1066433967145	78.2340164348332	60.1873214635705	51.3913494083571	16.9191241694523	90.7410312487504	48.1014661637219	42.6089260142314	51.2419388141108	52.9149324427498
hsa-miR-12136-5p:Novel	10.1219404627462	13.6435575121428	3.17808393319668	22.1228396196233	27.8322598812709	14.2243666245151	7.71632326456032	14.2753748356547	14.5021064309591	15.3798358048729	23.2749029824461	22.2307440074251	27.1280852545293	12.0948417012
hsa-miR-122-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-122-5p:mirBase	0	0	0	1.70175689381718	4.91157527316544	1.42243666245151	3.08652930582413	0	0	3.07596716097459	0	0	3.0142316949477	1.51185521264999
hsa-miR-1224-3p:mirBase	1.44599149467803	0	0	0	0	0	1.54326465291206	0	0	0	1.55166019882974	0	0	0
hsa-miR-1224-5p:mirBase	1.44599149467803	1.51595083468253	0	0	0	0	1.54326465291206	1.42753748356547	0	0	3.10332039765948	1.85256200061876	0	0
hsa-miR-1225-3p:mirBase	0	0	0	0	0	0	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-1225-5p:mirBase	0	0	0	0	0	0	0	0	2.41701773849318	0	0	3.70512400123751	0	0
hsa-miR-1226-3p:mirBase	1.44599149467803	0	1.58904196659834	0	1.63719175772182	4.26730998735454	0	0	0	1.53798358048729	1.55166019882974	0	1.50711584747385	4.53556563794998
hsa-miR-1226-5p:mirBase	1.44599149467803	1.51595083468253	3.17808393319668	0	0	2.84487332490303	3.08652930582413	0	0	1.53798358048729	0	0	1.50711584747385	3.02371042529999
hsa-miR-1227-3p:mirBase	0	0	0	0	0	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-1227-5p:mirBase	0	0	0	0	0	1.42243666245151	0	4.28261245069642	0	1.53798358048729	0	1.85256200061876	0	1.51185521264999
hsa-miR-1228-3p:mirBase	0	0	1.58904196659834	0	0	0	0	0	0	1.53798358048729	1.55166019882974	1.85256200061876	0	0
hsa-miR-1228-5p:mirBase	1.44599149467803	0	1.58904196659834	0	0	0	0	0	0	0	1.55166019882974	0	0	0
hsa-miR-1229-3p:mirBase	0	1.51595083468253	0	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-1229-5p:mirBase	1.44599149467803	3.03190166936506	0	27.2281103010748	0	1.42243666245151	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-122b-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-122b-5p:mirBase	0	0	0	0	0	0	0	0	0	0	3.10332039765948	1.85256200061876	0	0
hsa-miR-1231-3p:Novel	1.44599149467803	0	3.17808393319668	0	1.63719175772182	5.68974664980605	3.08652930582413	1.42753748356547	0	4.61395074146188	4.65498059648921	0	6.02846338989539	0
hsa-miR-1231-5p:Novel	2.89198298935606	0	1.58904196659834	1.70175689381718	0	0	3.08652930582413	2.85507496713095	0	1.53798358048729	1.55166019882974	1.85256200061876	4.52134754242154	0
hsa-miR-1233-1-3p:Novel	1.44599149467803	0	0	0	1.63719175772182	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-1233-1-5p:Novel	0	0	0	0	0	0	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-1233-2-3p:Novel	0	0	1.58904196659834	0	1.63719175772182	0	0	0	2.41701773849318	0	0	3.70512400123751	1.50711584747385	1.51185521264999
hsa-miR-1233-2-5p:Novel	0	1.51595083468253	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1234-3p:mirBase	0	0	0	0	1.63719175772182	1.42243666245151	0	0	0	0	3.10332039765948	1.85256200061876	0	1.51185521264999
hsa-miR-1234-5p:Novel	0	0	0	0	3.27438351544363	1.42243666245151	1.54326465291206	0	0	0	3.10332039765948	1.85256200061876	0	1.51185521264999
hsa-miR-1236-3p:mirBase	0	0	0	0	0	1.42243666245151	0	0	2.41701773849318	0	0	1.85256200061876	0	0
hsa-miR-1236-5p:mirBase	0	0	0	1.70175689381718	0	0	0	0	0	0	0	0	0	0
hsa-miR-1237-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-1237-5p:mirBase	23.1358639148484	62.1539842219837	20.6575455657784	0	24.5578763658272	19.9141132743212	16.9759111820327	34.2608996055714	224.782649679866	52.291441736568	10.8616213918082	196.371572065588	34.6636644918985	22.6778281897499
hsa-miR-1238-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-1238-5p:mirBase	0	0	0	3.40351378763435	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-1-3p:Novel	1.44599149467803	0	0	0	0	0	0	4.28261245069642	0	0	0	0	0	1.51185521264999
hsa-miR-124-1-5p:Novel	0	0	0	0	0	0	0	2.85507496713095	0	0	0	0	0	0
hsa-miR-124-2-3p:Novel	0	0	0	0	0	0	0	4.28261245069642	0	0	1.55166019882974	0	1.50711584747385	0
hsa-miR-124-2-5p:Novel	2.89198298935606	9.09570500809518	7.94520983299169	0	1.63719175772182	1.42243666245151	1.54326465291206	7.13768741782737	12.0850886924659	7.68991790243647	4.65498059648921	16.6730580055688	7.53557923736924	0
hsa-miR-124-3-3p:Novel	1.44599149467803	0	1.58904196659834	0	0	0	1.54326465291206	2.85507496713095	0	0	0	1.85256200061876	0	3.02371042529999
hsa-miR-124-3-5p:Novel	0	0	0	0	0	0	0	2.85507496713095	0	0	0	0	0	0
hsa-miR-1243-3p:Novel	0	0	3.17808393319668	0	0	0	3.08652930582413	0	0	1.53798358048729	0	0	0	1.51185521264999
hsa-miR-1243-5p:Novel	1.44599149467803	0	0	0	0	0	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-1244-1-3p:Novel	10.1219404627462	13.6435575121428	6.35616786639335	0	4.91157527316544	2.84487332490303	4.62979395873619	4.28261245069642	0	6.15193432194918	4.65498059648921	3.70512400123751	9.04269508484309	7.55927606324997
hsa-miR-1244-1-5p:Novel	1.44599149467803	0	0	0	0	1.42243666245151	0	1.42753748356547	0	0	0	0	1.50711584747385	0
hsa-miR-1244-2-3p:Novel	10.1219404627462	7.57975417341265	12.7123357327867	1.70175689381718	0	2.84487332490303	1.54326465291206	1.42753748356547	0	10.7658850634111	0	5.55768600185627	1.50711584747385	9.07113127589997
hsa-miR-1244-2-5p:Novel	0	1.51595083468253	0	0	0	0	0	0	0	1.53798358048729	0	0	0	1.51185521264999
hsa-miR-1244-3-3p:Novel	2.89198298935606	6.06380333873012	17.4794616325817	0	3.27438351544363	5.68974664980605	4.62979395873619	5.7101499342619	2.41701773849318	10.7658850634111	3.10332039765948	5.55768600185627	4.52134754242154	13.60669691385
hsa-miR-1244-3-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-1244-4-3p:Novel	10.1219404627462	4.54785250404759	9.53425179959003	0	3.27438351544363	2.84487332490303	4.62979395873619	2.85507496713095	0	4.61395074146188	1.55166019882974	3.70512400123751	1.50711584747385	18.1422625517999
hsa-miR-1244-4-5p:Novel	0	0	0	0	0	0	1.54326465291206	1.42753748356547	0	0	0	0	0	0
hsa-miR-1245a-3p:Novel	0	0	0	1.70175689381718	1.63719175772182	0	0	0	0	0	0	0	0	0
hsa-miR-1245a-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245b-3p:mirBase	0	0	0	1.70175689381718	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245b-5p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1246-3p:Novel	187.978894308144	422.950282876426	384.548155916798	125.930010142471	276.685407054987	682.769597976726	263.898255647963	729.471654101958	123.267904663152	604.427547131507	380.156748713286	570.589096190577	913.312203569152	659.168872715398
hsa-miR-1246-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-5p:mirBase	1.44599149467803	0	0	1.70175689381718	0	0	0	0	2.41701773849318	4.61395074146188	0	1.85256200061876	0	0
hsa-miR-1248-3p:Novel	14.4599149467803	13.6435575121428	22.2465875323767	5.10527068145153	31.1066433967145	8.53461997470908	26.2354990995051	7.13768741782737	7.25105321547955	12.3038686438984	20.1715825847866	0	18.0853901696862	24.1896834023999
hsa-miR-1248-5p:Novel	0	1.51595083468253	0	0	1.63719175772182	0	0	0	4.83403547698637	3.07596716097459	0	1.85256200061876	0	0
hsa-miR-1249-3p:mirBase	0	0	0	0	6.54876703088726	0	4.62979395873619	4.28261245069642	2.41701773849318	6.15193432194918	3.10332039765948	0	1.50711584747385	6.04742085059998
hsa-miR-1249-5p:mirBase	0	0	0	0	0	0	1.54326465291206	0	0	1.53798358048729	0	0	1.50711584747385	1.51185521264999
hsa-miR-1250-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1250-5p:mirBase	0	0	0	0	0	0	0	0	4.83403547698637	0	3.10332039765948	1.85256200061876	0	0
hsa-miR-1251-3p:mirBase	0	0	0	0	1.63719175772182	0	0	0	0	0	0	0	0	0
hsa-miR-1251-5p:mirBase	4.33797448403408	0	0	0	0	0	1.54326465291206	0	4.83403547698637	0	1.55166019882974	0	0	0
hsa-miR-1252-3p:mirBase	0	0	0	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-1252-5p:mirBase	0	0	0	0	0	2.84487332490303	0	0	0	0	0	1.85256200061876	1.50711584747385	0
hsa-miR-1253-3p:Novel	49.163710819053	110.664410931825	76.2740143967202	3.40351378763435	90.0455466746998	199.141132743212	75.6199679926911	4.28261245069642	24.1701773849318	4.61395074146188	18.6199223859569	24.0833060080438	28.6352011020031	15.1185521264999
hsa-miR-1253-5p:Novel	0	0	0	0	0	1.42243666245151	1.54326465291206	0	2.41701773849318	1.53798358048729	0	1.85256200061876	1.50711584747385	1.51185521264999
hsa-miR-1255a-3p:Novel	0	9.09570500809518	7.94520983299169	151.456363549729	8.18595878860907	1.42243666245151	1.54326465291206	2.85507496713095	7.25105321547955	0	4.65498059648921	3.70512400123751	4.52134754242154	3.02371042529999
hsa-miR-1255a-5p:Novel	8.67594896806817	1.51595083468253	1.58904196659834	563.281531853485	8.18595878860907	2.84487332490303	4.62979395873619	2.85507496713095	0	4.61395074146188	26.3782233801055	7.41024800247502	9.04269508484309	6.04742085059998
hsa-miR-1255b-1-3p:Novel	1.44599149467803	1.51595083468253	7.94520983299169	0	4.91157527316544	1.42243666245151	7.71632326456032	0	0	0	0	0	1.50711584747385	7.55927606324997
hsa-miR-1255b-1-5p:Novel	0	0	0	0	1.63719175772182	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-1255b-2-3p:mirBase	0	0	0	0	0	0	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-1255b-2-5p:Novel	0	0	1.58904196659834	0	0	0	1.54326465291206	1.42753748356547	0	0	0	0	0	0
hsa-miR-1256-3p:Novel	2.89198298935606	0	0	0	0	0	0	1.42753748356547	0	0	1.55166019882974	3.70512400123751	3.0142316949477	1.51185521264999
hsa-miR-1256-5p:Novel	10.1219404627462	6.06380333873012	4.76712589979501	1.70175689381718	4.91157527316544	5.68974664980605	3.08652930582413	5.7101499342619	9.66807095397273	6.15193432194918	7.75830099414869	1.85256200061876	7.53557923736924	1.51185521264999
hsa-miR-1257-3p:Novel	5.78396597871211	7.57975417341265	3.17808393319668	0	13.0975340617745	2.84487332490303	7.71632326456032	2.85507496713095	2.41701773849318	3.07596716097459	1.55166019882974	1.85256200061876	4.52134754242154	7.55927606324997
hsa-miR-1257-5p:Novel	0	0	1.58904196659834	0	0	0	1.54326465291206	0	2.41701773849318	0	0	0	0	0
hsa-miR-1258-3p:Novel	0	0	0	0	1.63719175772182	4.26730998735454	0	0	0	0	1.55166019882974	0	0	0
hsa-miR-1258-5p:Novel	0	0	0	0	0	0	0	1.42753748356547	2.41701773849318	0	0	0	0	0
hsa-miR-125a-3p:mirBase	0	0	0	0	0	1.42243666245151	1.54326465291206	0	9.66807095397273	0	0	5.55768600185627	1.50711584747385	0
hsa-miR-125a-5p:mirBase	0	0	0	1.70175689381718	1.63719175772182	0	32.4085577111533	0	2.41701773849318	0	0	1.85256200061876	0	0
hsa-miR-125b-1-3p:mirBase	1.44599149467803	0	3.17808393319668	0	0	0	24.692234446593	1.42753748356547	0	0	0	0	1.50711584747385	3.02371042529999
hsa-miR-125b-1-5p:Novel	1.44599149467803	0	3.17808393319668	0	0	0	24.692234446593	1.42753748356547	0	0	0	0	1.50711584747385	3.02371042529999
hsa-miR-125b-2-3p:mirBase	8.67594896806817	12.1276066774602	30.1917973653684	0	9.82315054633089	12.8019299620636	54.0142628519222	0	16.9191241694523	10.7658850634111	1.55166019882974	3.70512400123751	4.52134754242154	30.2371042529999
hsa-miR-125b-2-5p:Novel	8.67594896806817	12.1276066774602	30.1917973653684	0	9.82315054633089	12.8019299620636	54.0142628519222	0	16.9191241694523	10.7658850634111	1.55166019882974	3.70512400123751	4.52134754242154	30.2371042529999
hsa-miR-126-3p:mirBase	72.2995747339014	1.51595083468253	163.671322559629	0	93.3199301901435	120.907116308379	149.69667133247	7.13768741782737	0	116.886752117034	0	0	1.50711584747385	98.2705888222497
hsa-miR-126-5p:mirBase	7.22995747339014	0	25.4246714655734	0	8.18595878860907	9.95705663716059	20.0624404878568	0	0	24.6077372877967	0	0	0	12.0948417012
hsa-miR-1260a-3p:Novel	853.134981860037	882.283385785232	770.685353800194	13.6140551505374	1393.25018582126	699.838837926144	783.978443679328	956.450113988868	1798.26119743893	464.471041307163	1076.85217798784	1570.9725765247	982.639532552949	922.231679716497
hsa-miR-1260a-5p:Novel	0	0	0	0	0	1.42243666245151	1.54326465291206	1.42753748356547	0	0	0	0	0	3.02371042529999
hsa-miR-1260b-3p:Novel	454.041329328901	401.72697119087	441.753666714338	8.50878446908588	489.520335558823	305.823882427075	425.941044203729	375.44235817772	814.534977872203	333.742436965743	473.25636064307	894.787446298859	489.812650429001	441.461722093799
hsa-miR-1260b-5p:Novel	1.44599149467803	0	0	0	3.27438351544363	1.42243666245151	0	0	0	3.07596716097459	1.55166019882974	0	1.50711584747385	0
hsa-miR-1261-3p:Novel	347.037958722727	300.158265267141	173.205574359219	755.580060854826	406.02355591501	250.348852591466	197.537875572744	316.913321351535	302.127217311648	110.734817795085	980.649245660394	251.948432084151	313.48009627456	293.299911254099
hsa-miR-1261-5p:Novel	0	0	0	0	1.63719175772182	0	0	1.42753748356547	0	1.53798358048729	0	0	0	0
hsa-miR-1262-3p:Novel	0	1.51595083468253	1.58904196659834	0	3.27438351544363	4.26730998735454	6.17305861164825	1.42753748356547	4.83403547698637	3.07596716097459	1.55166019882974	5.55768600185627	3.0142316949477	0
hsa-miR-1262-5p:Novel	1.44599149467803	0	0	0	0	0	0	0	0	0	0	0	3.0142316949477	1.51185521264999
hsa-miR-1263-3p:Novel	0	0	0	0	0	0	0	1.42753748356547	0	1.53798358048729	1.55166019882974	0	0	0
hsa-miR-1263-5p:Novel	0	1.51595083468253	0	0	0	0	1.54326465291206	1.42753748356547	2.41701773849318	0	0	1.85256200061876	1.50711584747385	3.02371042529999
hsa-miR-1264-3p:Novel	0	0	1.58904196659834	0	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-1264-5p:Novel	0	0	0	0	0	0	0	0	0	0	1.55166019882974	0	0	0
hsa-miR-1265-3p:Novel	0	1.51595083468253	1.58904196659834	3.40351378763435	0	2.84487332490303	1.54326465291206	0	2.41701773849318	0	0	0	0	0
hsa-miR-1265-5p:Novel	0	0	1.58904196659834	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-1266-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1266-5p:mirBase	0	1.51595083468253	1.58904196659834	1.70175689381718	0	1.42243666245151	0	0	0	0	1.55166019882974	0	1.50711584747385	0
hsa-miR-1267-3p:Novel	0	0	0	1.70175689381718	9.82315054633089	1.42243666245151	0	2.85507496713095	2.41701773849318	3.07596716097459	1.55166019882974	1.85256200061876	0	0
hsa-miR-1267-5p:Novel	0	1.51595083468253	1.58904196659834	0	1.63719175772182	1.42243666245151	1.54326465291206	0	0	0	3.10332039765948	0	3.0142316949477	1.51185521264999
hsa-miR-1268a-3p:Novel	56.3936682924431	42.4466233711108	49.2603009645485	3.40351378763435	39.2926021853236	39.8282265486424	78.7064972985152	79.9420990796666	36.2552660773977	24.6077372877967	15.5166019882974	38.9038020129939	30.142316949477	31.7489594656499
hsa-miR-1268a-5p:Novel	5.78396597871211	6.06380333873012	1.58904196659834	1.70175689381718	9.82315054633089	1.42243666245151	4.62979395873619	2.85507496713095	9.66807095397273	6.15193432194918	6.20664079531895	1.85256200061876	7.53557923736924	3.02371042529999
hsa-miR-1268b-3p:Novel	54.9476767977651	51.542328379206	39.7260491649584	0	47.4785609739326	46.9404098608999	58.6440568106584	71.3768741782737	14.5021064309591	10.7658850634111	15.5166019882974	16.6730580055688	21.0996218646339	13.60669691385
hsa-miR-1268b-5p:Novel	1.44599149467803	0	0	0	0	0	0	0	2.41701773849318	4.61395074146188	0	1.85256200061876	0	0
hsa-miR-1269a-3p:Novel	1.44599149467803	3.03190166936506	1.58904196659834	1.70175689381718	0	2.84487332490303	1.54326465291206	2.85507496713095	2.41701773849318	0	3.10332039765948	1.85256200061876	4.52134754242154	1.51185521264999
hsa-miR-1269a-5p:Novel	1.44599149467803	1.51595083468253	1.58904196659834	1.70175689381718	1.63719175772182	8.53461997470908	0	1.42753748356547	2.41701773849318	0	3.10332039765948	3.70512400123751	1.50711584747385	3.02371042529999
hsa-miR-1269b-3p:Novel	4.33797448403408	6.06380333873012	3.17808393319668	1.70175689381718	6.54876703088726	2.84487332490303	6.17305861164825	0	9.66807095397273	7.68991790243647	3.10332039765948	3.70512400123751	6.02846338989539	4.53556563794998
hsa-miR-1269b-5p:Novel	0	3.03190166936506	0	0	0	0	1.54326465291206	0	0	1.53798358048729	1.55166019882974	0	0	0
hsa-miR-127-3p:mirBase	13.0139234521023	6.06380333873012	34.9589232651634	0	3.27438351544363	12.8019299620636	29.3220284053292	5.7101499342619	0	69.2092611219283	1.55166019882974	1.85256200061876	13.5640426272646	7.55927606324997
hsa-miR-127-5p:mirBase	4.33797448403408	6.06380333873012	0	0	1.63719175772182	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-1270-3p:Novel	0	0	1.58904196659834	0	1.63719175772182	0	3.08652930582413	0	2.41701773849318	0	0	0	0	0
hsa-miR-1270-5p:Novel	41.9337533456628	43.9625742057934	27.0137134321717	0	40.9297939430454	34.1384798988363	21.6057051407689	45.6811994740952	43.5063192928773	81.5131297658266	37.2398447719137	37.0512400123751	55.7632863565324	45.3556563794998
hsa-miR-1271-3p:mirBase	0	1.51595083468253	0	45.9474361330638	0	0	0	0	0	1.53798358048729	0	0	6.02846338989539	0
hsa-miR-1271-5p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	13.5640426272646	1.51185521264999
hsa-miR-1272-3p:Novel	1.44599149467803	3.03190166936506	1.58904196659834	6.80702757526871	0	0	3.08652930582413	0	0	0	0	0	1.50711584747385	1.51185521264999
hsa-miR-1272-5p:Novel	0	0	3.17808393319668	15.3158120443546	1.63719175772182	1.42243666245151	0	0	0	0	1.55166019882974	1.85256200061876	3.0142316949477	0
